	userID	Location	Age
25390	205735	mosinee, wisconsin, usa	26.0
25391	206204	scio, oregon, usa	
25392	206305	lancaster, ohio, usa	
25393	210315	berkley, michigan, usa	
25394	210604	reno, nevada, usa	
25395	210912	atlanta, georgia, usa	
25396	211426	pueblo, colorado, usa	24.0
25397	212923	minneapolis, minnesota, usa	34.0
25398	213126	spring, texas, usa	
25399	215006	seattle, washington, usa	44.0
25400	216745	bristol, ,	36.0
25401	216882	adelaide, south australia, australia	
25402	217089	edmond, oklahoma, usa	50.0
25403	218608	spartanburg, south carolina, usa	31.0
25404	218848	calgary, alberta, canada	49.0
25405	220278	hammond, indiana, usa	32.0
25406	221445	portland, oregon, usa	
25407	221967	blackstone, massachusetts, usa	
25408	222190	vancouver, bc,, british columbia, canada	
25409	223154	wilmington, north carolina, usa	33.0
25410	223431	los angeles, california, usa	
25411	223717	watertown, massachusetts, usa	
25412	224349	columbia, maryland, usa	23.0
25413	224430	louisville, kentucky, usa	
25414	224809	nashua, new hampshire, usa	61.0
25415	224944	houston, texas, usa	45.0
25416	226393	willow street, pennsylvania, usa	24.0
25417	226965	clemson, south carolina, usa	47.0
25418	227097	lynnwood, washington, usa	37.0
25419	229313	southgate, michigan, usa	31.0
25420	230522	colorado springs, colorado, usa	52.0
25421	232131	oakland, california, usa	
25422	234359	morro bay, california, usa	35.0
25423	234753	tuscaloosa, alabama, usa	36.0
25424	235842	griswold, iowa, usa	41.0
25425	236757	mars, pennsylvania, usa	
25426	237271	sandy, utah, usa	
25427	237433	king of prussia, pennsylvania, usa	
25428	237799	loveland, colorado, usa	
25429	238120	louisville, kentucky, usa	25.0
25430	240035	birmingham, alabama, usa	
25431	241749	freeburg, ,	
25432	241901	sandakan, sabah, malaysia	53.0
25433	242073	aldergrove, british columbia, canada	28.0
25434	242098	surrey, british columbia, canada	22.0
25435	242143	fort frances, ontario, canada	
25436	242214	golden, colorado, usa	228.0
25437	243142	westerville, ohio, usa	51.0
25438	244420	kenmore, ,	
25439	245048	moline, illinois, usa	24.0
25440	245963	saint louis, missouri, usa	
25441	246634	dana point, california, usa	
25442	250184	renton, washington, usa	
25443	250510	st. louis, missouri, usa	
25444	254315	portland, oregon, usa	
25445	255218	anaheim, california, usa	46.0
25446	255489	sherman oaks, california, usa	
25447	259118	philadelphia, pennsylvania, usa	34.0
25448	259150	yakima, washington, usa	47.0
25449	259629	carrollton, texas, usa	51.0
25450	260897	chicago, illinois, usa	25.0
25451	261105	basel, basel-stadt, switzerland	50.0
25452	261899	washingtonville, new york, usa	52.0
25453	262637	glenview, illinois, usa	
25454	263877	victoria, british columbia, canada	44.0
25455	264031	traverse city, michigan, usa	34.0
25456	264257	gaithersburg, maryland, usa	
25457	264543	quincy, massachusetts, usa	
25458	265115	vista, california, usa	
25459	266865	reston, virginia, usa	33.0
25460	269719	jacksonville, north carolina, usa	33.0
25461	269835	loveland, colorado, usa	25.0
25462	271538	alexandria, virginia, usa	23.0
25463	272373	south saint paul, ,	
25464	273440	atlanta, georgia, usa	35.0
25465	2033	omaha, nebraska, usa	27.0
25466	2041	playa del rey, california, usa	
25467	56447	sturgis, michigan, usa	22.0
25468	163326	gum spring, virginia, usa	28.0
25469	231210	roanoke, virginia, usa	44.0
25470	2041	playa del rey, california, usa	
25471	10030	pittsburgh, pennsylvania, usa	66.0
25472	53456	ne portland, oregon,	
25473	87555	lexington, kentucky, usa	31.0
25474	96954	salem, oregon, usa	45.0
25475	97856	asheville, north carolina, usa	59.0
25476	98988	omaha, nebraska,	42.0
25477	105714	portland, oregon, usa	35.0
25478	127250	shoreditch, london, united kingdom	27.0
25479	278137	san antonio, texas, usa	27.0
25480	278418	omaha, nebraska, usa	
25481	2041	playa del rey, california, usa	
25482	4579	victoria, british columbia, canada	
25483	8782	calgary, alberta, canada	239.0
25484	11676	n/a, n/a, n/a	
25485	13552	cordova, tennessee, usa	32.0
25486	35859	duluth, minnesota, usa	
25487	44845	dallas, texas, usa	29.0
25488	50730	mcallen, texas, usa	
25489	52584	livermore, california, usa	45.0
25490	59172	owen sound, ontario, canada	36.0
25491	59390	uniontown, pennsylvania, usa	
25492	64310	smyrna, georgia, usa	46.0
25493	67034	vero beach, florida, usa	57.0
25494	74849	midway city, california, usa	2.0
25495	85426	chisholm, minnesota, usa	23.0
25496	87712	yarmouth, nova scotia, canada	19.0
25497	95359	charleston, west virginia, usa	33.0
25498	99247	ft myers, florida, usa	
25499	104636	youngstown, ohio, usa	
25500	114483	anderson, california, usa	33.0
25501	116599	tehran, tehran, iran	29.0
25502	120090	cascade, ,	
25503	121083	monessen, pennsylvania, usa	38.0
25504	130157	olympia, washington, usa	47.0
25505	135149	ft. pierce, florida, usa	
25506	135294	houston, texas, usa	32.0
25507	135399	smyrna, georgia, usa	21.0
25508	138198	edmonton, alberta, canada	37.0
25509	145449	virginia beach, virginia, usa	
25510	145451	winter haven, florida, usa	63.0
25511	146348	tigard, oregon, usa	
25512	149069	struthers, ohio, usa	30.0
25513	151589	portland, oregon, usa	56.0
25514	157252	newburgh, new york, usa	43.0
25515	160451	springfield, missouri, usa	59.0
25516	160735	blaine, minnesota, usa	39.0
25517	177375	w.m., pennsylvania, usa	42.0
25518	177492	sullivan, missouri, usa	25.0
25519	179733	greenville, texas, usa	26.0
25520	185233	winnemucca, nevada, usa	31.0
25521	185384	st. charles, missouri, usa	
25522	200409	monmouth, illinois, usa	
25523	201674	sellersville, pennsylvania, usa	28.0
25524	202793	florissant, missouri, usa	
25525	210276	north fort myers, ,	67.0
25526	210599	reno, nevada, usa	
25527	211919	jacksonville, florida, usa	38.0
25528	221510	euless, texas, usa	28.0
25529	226556	alabaster, ,	58.0
25530	235105	st louis, missouri, usa	46.0
25531	236283	orlando, florida, usa	41.0
25532	241394	calgary, alberta, canada	
25533	241548	saratoga, california, usa	44.0
25534	246655	mooresville, north carolina, usa	
25535	259004	copenhagen, n/a, denmark	28.0
25536	259035	edmonton, alberta, canada	38.0
25537	262952	new castle, indiana, usa	39.0
25538	267033	tucson, arizona, usa	
25539	268526	calgary, alberta, canada	
25540	269566	seattle, washington, usa	9.0
25541	269823	granbury, texas, usa	
25542	270828	port moody, british columbia, canada	44.0
25543	2046	philadelphia, missouri, usa	22.0
25544	26535	hickory, mississippi, usa	41.0
25545	35857	mentor, ohio, usa	36.0
25546	52614	toccoa, ga., usa	33.0
25547	54218	kaiserslautern, rheinland-pfalz, germany	27.0
25548	81865	edmonton, alberta, canada	27.0
25549	100088	burnley, england, united kingdom	26.0
25550	108285	appleton, wisconsin, usa	22.0
25551	154944	colony, kansas, usa	33.0
25552	226545	mesa, arizona, usa	38.0
25553	231827	festus, missouri, usa	32.0
25554	274308	delray beach, florida, usa	33.0
25555	2046	philadelphia, missouri, usa	22.0
25556	2046	philadelphia, missouri, usa	22.0
25557	21404	west vancouver, british columbia, canada	
25558	26535	hickory, mississippi, usa	41.0
25559	48268	vienna, vienna, austria	18.0
25560	106225	chicago, illinois, usa	38.0
25561	122086	victoria, british columbia, canada	18.0
25562	141710	omaha, nebraska, usa	
25563	153662	ft. stewart, georgia, usa	44.0
25564	162079	efrat, judean hills, israel	17.0
25565	2046	philadelphia, missouri, usa	22.0
25566	26535	hickory, mississippi, usa	41.0
25567	199772	vista, california, usa	
25568	2046	philadelphia, missouri, usa	22.0
25569	26535	hickory, mississippi, usa	41.0
25570	35859	duluth, minnesota, usa	
25571	56856	escondido, california, usa	23.0
25572	76499	new york, new york, usa	
25573	133246	bolton, massachusetts, usa	43.0
25574	142801	manhattan, kansas, usa	17.0
25575	179791	sydney, new south wales, australia	22.0
25576	201290	seixal, setúbal, portugal	35.0
25577	259057	castelldefels, barcelona, spain	15.0
25578	263637	oakdale, california, usa	37.0
25579	2046	philadelphia, missouri, usa	22.0
25580	10924	silver lake, missouri, usa	20.0
25581	27169	catlettsburg, kentucky, usa	
25582	62735	meridian, idaho, usa	34.0
25583	129358	highland, california, usa	36.0
25584	153662	ft. stewart, georgia, usa	44.0
25585	172512	louisville, kentucky, usa	25.0
25586	190925	hobe sound, florida, usa	51.0
25587	204167	watervliet, new york, usa	30.0
25588	204591	toronto, ontario, canada	30.0
25589	224904	trevose, pennsylvania, usa	27.0
25590	236480	houston, texas, usa	34.0
25591	2103	minneapolis, minnesota, usa	43.0
25592	191905	north vacouver, british columbia, canada	33.0
25593	2103	minneapolis, minnesota, usa	43.0
25594	507	dumas, arkansas, usa	
25595	2012	bray, wicklow,	34.0
25596	2109	winnipeg, manitoba, canada	
25597	8284	manchester, kentucky, usa	28.0
25598	9373	banks, alabama, usa	40.0
25599	9417	whitby, ontario, canada	26.0
25600	11676	n/a, n/a, n/a	
25601	12824	long beach, california, usa	18.0
25602	15819	grapevine, texas, usa	
25603	16263	ashland, wisconsin, usa	
25604	16795	mechanicsville, maryland, usa	47.0
25605	18082	southern, california, usa	38.0
25606	21423	loudon, tennessee, usa	21.0
25607	26544	woodbridge, virginia, usa	37.0
25608	29259	mt. airy, , usa	39.0
25609	29855	morris, connecticut, usa	53.0
25610	30035	vancouver, british columbia, canada	37.0
25611	35050	west columbia, south carolina, usa	33.0
25612	35859	duluth, minnesota, usa	
25613	36748	galloway, new jersey, usa	28.0
25614	38559	wichita, kansas, usa	28.0
25615	39281	morris plains, new jersey, usa	45.0
25616	44647	lake george, minnesota, usa	54.0
25617	48975	beaver dams, new york, usa	
25618	49154	thibodaux, louisiana, usa	41.0
25619	50225	fresno, california, usa	
25620	52472	frisco/dallas, texas, usa	209.0
25621	52614	toccoa, ga., usa	33.0
25622	55408	newport, north carolina, usa	
25623	56856	escondido, california, usa	23.0
25624	57265	carriere, mississippi, usa	49.0
25625	59189	houston, texas, usa	33.0
25626	69697	west sacramento, california, usa	24.0
25627	73394	san diego, california, usa	33.0
25628	76102	buckfield, maine, usa	33.0
25629	77940	melaka, melaka, malaysia	
25630	78973	amadora, lisboa, portugal	29.0
25631	80266	lich, hessen, germany	42.0
25632	81531	olympia, washington, usa	
25633	83287	tulsa, oklahoma, usa	45.0
25634	85701	savannah, georgia, usa	37.0
25635	89507	pt.pleasant, new jersey, usa	30.0
25636	93179	san diego, california, usa	
25637	93591	woodbridge, virginia, usa	
25638	95049	alverca, ribatejo, portugal	25.0
25639	95359	charleston, west virginia, usa	33.0
25640	102967	olympia, washington, usa	54.0
25641	104636	youngstown, ohio, usa	
25642	107021	indianapolis, indiana, usa	45.0
25643	109013	virginia beach, virginia, usa	39.0
25644	109367	moreno valley, california, usa	48.0
25645	110746	wrexham, wales, united kingdom	59.0
25646	113270	evanston, illinois, usa	25.0
25647	113531	caulfield, missouri, usa	63.0
25648	114444	alexandria, virginia, usa	34.0
25649	115120	sherman oaks, california, usa	29.0
25650	116638	garland, texas, usa	
25651	117092	mississauga, ontario, canada	53.0
25652	117243	mississauga, ontario, canada	
25653	124372	acworth, georgia, usa	36.0
25654	126492	westmont, illinois, usa	31.0
25655	126693	newmarket, ontario, canada	33.0
25656	127200	urbana, illinois, usa	
25657	128208	san antonio, texas, usa	34.0
25658	129029	vancouver, british columbia, canada	
25659	130438	yarmouth, nova scotia, canada	38.0
25660	134776	long beach, mississippi, usa	
25661	138135	norman, oklahoma, usa	
25662	143294	st. louis, missouri, usa	42.0
25663	145887	federal way, washington, usa	
25664	146175	orlando, florida, usa	27.0
25665	146207	lubbock, texas, usa	36.0
25666	153662	ft. stewart, georgia, usa	44.0
25667	155071	anderson, indiana, usa	
25668	158295	cleveland, ohio, usa	
25669	159376	mathews, ,	
25670	159858	atlantic beach, florida, usa	37.0
25671	162675	newmarket, ontario, canada	25.0
25672	169309	east lansing, michigan, usa	
25673	173481	arlington, texas, usa	69.0
25674	179718	leroy, ,	39.0
25675	182053	london, ontario, canada	30.0
25676	183359	vancouver, british columbia, canada	
25677	187624	mountlake terrace, washington, usa	34.0
25678	189516	colorado springs, colorado, usa	37.0
25679	190202	new port richey, florida, usa	58.0
25680	195029	san diego, california, usa	
25681	196077	disputanta, virginia, usa	28.0
25682	198046	milwaukee, wisconsin, usa	51.0
25683	207246	owensboro, kentucky, usa	28.0
25684	208668	umatilla, oregon, usa	59.0
25685	209964	vancouver, british columbia, canada	
25686	214583	hattiesburg, mississippi,	
25687	218936	webster, texas, usa	43.0
25688	219546	new albany, indiana, usa	25.0
25689	220158	mena, arkansas, usa	
25690	221870	oelwein, iowa, usa	45.0
25691	224435	warren, michigan, usa	24.0
25692	224997	legazpi, albay, philippines	
25693	226545	mesa, arizona, usa	38.0
25694	226616	tucson, arizona, usa	204.0
25695	228764	oakdale, california, usa	39.0
25696	230708	modesto, california, usa	43.0
25697	231210	roanoke, virginia, usa	44.0
25698	232945	newport, rhode island, usa	28.0
25699	235105	st louis, missouri, usa	46.0
25700	236269	whiteman afb, missouri, usa	21.0
25701	236283	orlando, florida, usa	41.0
25702	238781	yucca valley, california, usa	51.0
25703	239546	knob noster, missouri, usa	19.0
25704	242824	belton, texas, usa	21.0
25705	246959	oegstgeest, zuid-holland, netherlands	49.0
25706	247626	clinton, ontario, canada	35.0
25707	247752	wake forest, north carolina, usa	30.0
25708	251843	homer city, pennsylvania, usa	
25709	254465	maryville, tennessee, usa	22.0
25710	255489	sherman oaks, california, usa	
25711	258240	clarinda, iowa, usa	41.0
25712	264763	glen burnie, maryland, usa	
25713	265115	vista, california, usa	
25714	265889	kitchener, ontario, canada	30.0
25715	269719	jacksonville, north carolina, usa	33.0
25716	271593	warren, pennsylvania, usa	
25717	2110	charlotte, north carolina, usa	
25718	6251	wahiawa, hawaii, usa	32.0
25719	33442	westminster, maryland, usa	
25720	50547	toronto, ontario, canada	32.0
25721	52584	livermore, california, usa	45.0
25722	106816	independence, missouri, usa	57.0
25723	110029	norwich, england, united kingdom	27.0
25724	115904	bolton, lancashire, united kingdom	27.0
25725	116931	ann arbor, michigan, usa	24.0
25726	137589	enterprise, oregon, usa	35.0
25727	141989	fraser valley, british columbia, canada	44.0
25728	143415	bellingham, washington, usa	50.0
25729	148898	holiday, florida, usa	24.0
25730	160819	miami, florida, usa	43.0
25731	171118	toronto, ontario, canada	47.0
25732	181830	burlington, ontario, canada	
25733	183995	columbus (grandview heights), ohio, usa	49.0
25734	184299	omaha, nebraska, usa	31.0
25735	188788	rochester, new york, usa	51.0
25736	191694	fremont, california, usa	62.0
25737	192806	florissant, missouri, usa	
25738	200226	burlington, ontario, canada	39.0
25739	205980	west chester, pennsylvania, usa	
25740	213312	baltimore, maryland, usa	47.0
25741	213915	sheffield, s yorkshire, united kingdom	29.0
25742	216444	nunspeet, gelderland, netherlands	57.0
25743	223129	ottawa, ontario, canada	31.0
25744	227447	kelseyville, california, usa	38.0
25745	266226	new york, new york, usa	
25746	273439	chiclana, cadiz, andalucia, spain	63.0
25747	277744	springfield, missouri, usa	
25748	2110	charlotte, north carolina, usa	
25749	2891	beaverton, oregon, usa	
25750	3363	knoxville, tennessee, usa	29.0
25751	7887	altoona, pennsylvania, usa	23.0
25752	15408	cary, north carolina, usa	34.0
25753	25359	poway, california, usa	38.0
25754	29259	mt. airy, , usa	39.0
25755	43206	clinton, missouri, usa	24.0
25756	46297	belleville, illinois, usa	35.0
25757	46398	san antonio, texas, usa	37.0
